"2016-12-11 16:20:24.821281589 -0500 EST", "51946", "Real Perscription Paper From Real Doctor Not Forged or Stolen", "fatherpharmacy", "USD 0.99", "Counterfeits", "United States"
"2016-12-11 20:25:41.218579791 -0500 EST", "46069", "[ SPECIAL DISCOUNT ] [ 10x ] [ OxyContin 120mg ] [ Mundipharma ] [ EU version ] [ OC ]", "LabSOURCE", "USD 260.00", "Drugs", "Germany"
"2016-12-11 20:55:55.315093165 -0500 EST", "29766", "Web Penetration Testing with Kali Linux, 2nd Edition", "BadGod", "USD 1.99", "Digital Goods"
"2016-12-11 19:53:50.905630375 -0500 EST", "50336", "100 x Green Warner Bros XTC 240Mg MDMA *Escrow*", "Bulk4you", "USD 227.09", "Drugs", "Germany"
"2016-12-11 16:34:07.71186049 -0500 EST", "45830", "28G Jack Herer [Outdoor]", "BudIndustries", "USD 170.00", "Drugs", "United States"
"2016-12-11 16:55:24.109176273 -0500 EST", "52766", "PLU.cn entries 5.691.575 leaked Database", "doubleflag", "USD 100.00", "Digital Goods"
"2016-12-11 19:16:27.907562528 -0500 EST", "15631", "25 pills Roche Valium - 10mg Diazepam", "mydeals", "USD 30.00", "Drugs", "United Kingdom"
"2016-12-11 18:24:17.485607306 -0500 EST", "34837", "BIGFISH GAMES KEYGEN!!! OVER 2600 GAMES!!!", "Junkiepig666", "USD 4.99", "Digital Goods"
"2016-12-11 19:32:25.592994434 -0500 EST", "9407", "VMware Workstation Pro 12.0 Including Key WinAll", "Happy_Eyes", "USD 3.00", "Fraud Related"
"2016-12-11 19:55:42.956097046 -0500 EST", "48772", "BD - Brain Damage - (165 mg XTC)   100 St.   - *HIGH QUALITY* - no shipping cost", "CitrusFrog", "USD 211.25", "Drugs", "Germany"
"2016-12-11 15:43:35.133185809 -0500 EST", "3401", "HQ IDs and PASSPORTS", "ProfessorDark", "USD 2.99", "Services"
"2016-12-11 16:18:13.278495271 -0500 EST", "3312", "Rolex - Sea-Dweller Deepsea ETA [Ultimate AAA+]", "RepAAA", "USD 529.00", "Counterfeits", "Hong Kong"
"2016-12-11 16:42:23.658246939 -0500 EST", "44620", "1 Gram  BTH - (always over)  - CUSTOM LISTING PER REQUEST", "ElectricMistress", "USD 130.00", "Drugs", "United States"
"2016-12-11 19:45:47.705049476 -0500 EST", "51399", "Durban Cookies Crumble 7 Grams", "empireteam", "USD 245.00", "Drugs", "Worldwide"
"2016-12-11 15:34:55.423635875 -0500 EST", "52730", "Sony Vaio 1337 laptop sales for 1299.99 on cnet", "highsky", "USD 250.00", "Electronics", "Worldwide"
"2016-12-11 15:48:11.492714196 -0500 EST", "10683", "Idaho - ID  | SSN + DOB | FULLZ", "Zloy3", "USD 1.25", "Fraud Related"
"2016-12-11 16:24:51.799135386 -0500 EST", "8067", "Jack Herer 10gr", "kingofcannabis", "USD 116.19", "Drugs", "Germany"
"2016-12-11 19:56:02.873284942 -0500 EST", "19007", "500 XTC Pills, Mix of choise (always the newest)", "HollandDutch", "USD 1,003.43", "Drugs", "Netherlands"
"2016-12-11 20:04:10.405842657 -0500 EST", "53708", "11.5 gram Marocan Hash really good! French seller", "eurodrugs", "USD 79.22", "Drugs", "Worldwide"
"2016-12-11 17:56:49.974795107 -0500 EST", "11544", "CASHOUT CC&#039;s 2016 *** 100% NEW UNIQUE METHOD", "Hackyboy", "USD 30.00", "Guides & Tutorials"
"2016-12-11 18:38:00.653018625 -0500 EST", "41779", "8g HQ Hash", "KBueno", "USD 84.50", "Drugs", "Germany"
"2016-12-11 18:49:23.490447342 -0500 EST", "54733", "SALE! 100 x Mundi Asia OXYCONTIN OD/40s 2,000$", "BigPoppa7777", "USD 2,000.00", "Drugs", "Japan"
"2016-12-11 15:58:01.249032606 -0500 EST", "1921", "100G - AMNESIA HAZE Cannbis Weed + AMNESIA HAZE Rest weed AAA+ High Quality", "dutchcandyshop", "USD 739.37", "Drugs", "Europe (EU)"
"2016-12-11 15:47:28.171144515 -0500 EST", "45712", "★★ PP or CC To BTC Cashout 2015 + BONUS ★★", "samaritan", "USD 1.00", "Guides & Tutorials"
"2016-12-11 16:42:15.57520304 -0500 EST", "26018", "1g Heroin Grade AA", "heepee911", "USD 230.00", "Drugs", "United States"
"2016-12-11 16:38:23.097183665 -0500 EST", "48121", "Hack Proof Your Life Now The New Cybersecurity Rules 2016", "pckabml", "USD 2.99", "Guides & Tutorials"
"2016-12-11 18:11:03.337611602 -0500 EST", "3782", "How To Sniff Password With Cain And Abel", "OnePiece", "USD 3.76", "Guides & Tutorials"
"2016-12-11 16:41:03.209172035 -0500 EST", "11362", "All in One-Carding/Money Making/Hacking", "iori", "USD 5.50", "Digital Goods"
"2016-12-11 20:06:00.702685764 -0500 EST", "55563", "9 gr mdma dutch qaulity very good AAA+++ Champange", "goldendrugs", "USD 73.94", "Drugs", "Netherlands"
"2016-12-11 18:41:22.224131147 -0500 EST", "48154", "Enterprise Mac Security: Mac OS X Snow Leopard", "homodei", "USD 1.06", "Guides & Tutorials"
"2016-12-11 19:21:30.978880123 -0500 EST", "32508", "THE ELDER SCROLLS ONLINE - PS4 ACCOUNT", "PSN-GAMES-PS4", "USD 6.99", "Digital Goods"
"2016-12-11 15:44:20.334587253 -0500 EST", "45817", "Bvlgari half moon classical earrings", "Bigdeal100", "USD 60.00", "Jewellery", "Worldwide"
"2016-12-11 16:03:03.830762021 -0500 EST", "46667", "Audemars Piguet - Royal Oak 15400 RG Blue Dial [JF AAA+]", "RepAAA", "USD 419.00", "Counterfeits", "Hong Kong"
"2016-12-11 18:35:24.963124944 -0500 EST", "55604", "10 gr ketamine diamant crystal AAA+++ very good", "goldendrugs", "USD 179.56", "Drugs", "Netherlands"
"2016-12-11 18:43:38.556484651 -0500 EST", "37752", "Social Engineering The Art of Human Hacking - - E-book", "mikeg", "USD 3.79", "Digital Goods", "Worldwide"
"2016-12-11 18:21:41.184959826 -0500 EST", "54295", "Roche 10mg diazepam (Valium) loose x 15", "cerberus", "USD 12.58", "Drugs", "Worldwide"
"2016-12-11 20:39:49.548371094 -0500 EST", "21955", "10X Trenbolone Enanthate 200mg per ml/10ml $45 per Bottle! USA Domestic.", "IPpharma", "USD 450.00", "Drugs", "United States"
"2016-12-11 15:46:09.981071434 -0500 EST", "21709", "Diamond Collection - Premium Content Porn", "zerotail123", "USD 3.17", "Erotica"
"2016-12-11 18:30:43.548025424 -0500 EST", "40524", "★25Gr MDMA 84% Pure★Silver", "Doug-Heffernan", "USD 237.66", "Drugs", "Europe (EU)"
"2016-12-11 17:14:18.04689449 -0500 EST", "19449", "500 Milligram Dutch Quality Ketamine || S-Ketamine", "DutchDrugz", "USD 21.12", "Drugs", "Netherlands"
"2016-12-11 17:44:11.149200517 -0500 EST", "3772", "How to Create a FUD Backdoor Bypass Antivirus", "OnePiece", "USD 1.15", "Guides & Tutorials"
"2016-12-11 17:58:13.326059681 -0500 EST", "54517", "| - ★ THEY CAN FIN YOU WITH YOUR PICTURE| - ★", "twizz_evo", "USD 10.56", "Digital Goods"
"2016-12-11 18:41:22.963074228 -0500 EST", "48667", "PHP and MySQL Web Development", "homodei", "USD 1.06", "Guides & Tutorials"
"2016-12-11 18:37:32.580605825 -0500 EST", "48764", "500g Speed ** Paste 60.41 % ** CREAZY Frog ® Made in Germany - HIGH QUALITY - no shipping cost *** W", "CitrusFrog", "USD 792.18", "Drugs", "Germany"
"2016-12-11 17:59:15.306106857 -0500 EST", "4943", "Access Contested Security Identity and Resistance in Asian Cyberspace 2012", "pckabml", "USD 2.99", "Guides & Tutorials"
"2016-12-11 16:37:29.425584857 -0500 EST", "52379", "250x Tramadol Oltram 100mg Shipped from Sweden", "NordicShipper", "USD 180.00", "Drugs", "Sweden"
"2016-12-11 15:34:23.950019802 -0500 EST", "3133", "2.5 gram *Power Plant* HQ Dutch indoor grown", "Satronica", "USD 29.05", "Drugs", "Germany"
"2016-12-11 18:21:13.493751756 -0500 EST", "40830", "-FULL ESCROW--100% RESHIP- 500 pcs 1700 ug - 25 i,b,or c - NBOH blotters! -FREE DELIVERY-", "Baron-JOY", "USD 175.00", "Drugs", "Worldwide"
"2016-12-11 18:19:37.333452059 -0500 EST", "24658", "Socks5 Proxy tutorial", "TheDigital", "USD 1.00", "Digital Goods"
"2016-12-11 20:18:23.257935652 -0500 EST", "53904", "Special OFFER - 28g - MDMA 84% Dutch Import 10/10 - TRACKED NDD", "HazeHero", "USD 238.93", "Drugs", "United Kingdom"
"2016-12-11 18:00:08.08465576 -0500 EST", "44302", "Venmo Middleman account + bank drop + Ready for transfers ! + AGED ACCOUNT: DIAMOND", "Hotmilk", "USD 189.00", "Fraud Related"
"2016-12-11 18:59:26.184978215 -0500 EST", "50674", "3.5g BEST Shatter on DNM&#039;s &quot;BC&#039;S BEST EXPORTED SHATTER&quot; AMAZING GOLDEN TOFFEE TEXTURED SHATTER", "sharedanon1", "USD 130.00", "Drugs", "Worldwide"
"2016-12-11 18:05:17.272402368 -0500 EST", "6218", "Videobox Lifetime Account", "bahbahbush", "USD 5.00", "Digital Goods"
"2016-12-11 19:48:29.108949852 -0500 EST", "10887", "How make cocaine at home easy method", "Hackyboy", "USD 3.00", "Digital Goods"
"2016-12-11 15:55:22.56769237 -0500 EST", "42057", "Otto Snow - Complete collection", "captainkirk", "USD 0.99", "Guides & Tutorials"
"2016-12-11 16:46:17.841652913 -0500 EST", "26434", "CANADA PASSPORT  &quot;Editable PSD Template&quot; VERSION 1", "Nesquik7", "USD 155.00", "Fraud Related"
"2016-12-11 17:01:50.317887725 -0500 EST", "7185", "SmsBot Android Botnet", "shonajaan", "USD 1.10", "Services"
"2016-12-11 19:55:05.300295774 -0500 EST", "50486", "10 XTC Gladiator 280mg.", "PizzaHaze", "USD 41.19", "Drugs", "Belgium"
"2016-12-11 18:12:58.310703913 -0500 EST", "35399", "BigSkyBuds - Multiple Strains Mix and Match - 14 GRAMS TOP SHELF FLOWER - Free Shipping", "BigSkyBuds", "USD 150.00", "Drugs", "United States"
"2016-12-11 20:19:11.433037324 -0500 EST", "22907", "Dark Sky PRO -Hyperlocal Weather Premium v1.3 Patched Apk ANDROID", "Cyberfox", "USD 1.99", "Digital Goods"
"2016-12-11 21:01:09.818710076 -0500 EST", "42938", "28g v8 marroc hash   soft premium", "bubblebrothersUK", "USD 144.77", "Drugs", "United Kingdom"
"2016-12-11 16:34:54.271979149 -0500 EST", "6084", "2x Kiva Tangerine Dark Chocholate 180mg Premium", "green_usa", "USD 55.00", "Drugs", "United States"
"2016-12-11 16:59:54.862988634 -0500 EST", "13445", "How to Be Invisible Protect Your Home 3rd edition 2012", "pckabml", "USD 2.99", "Guides & Tutorials"
"2016-12-11 19:23:01.794566031 -0500 EST", "10638", "How To Grow Rich In Your Niche", "color", "USD 1.00", "Services"
"2016-12-11 18:52:03.425088243 -0500 EST", "44156", "2500 2 mg Hulks!", "TheoryOfHarmony", "USD 2,080.00", "Drugs", "United States"
"2016-12-11 19:22:50.096826688 -0500 EST", "10629", "McGraw.Hill.HackNotes.Network.Security.Portable.Reference.eB", "color", "USD 1.00", "Services"
"2016-12-11 19:59:51.804323045 -0500 EST", "23451", "★★★ 100 THREE WISE MONKEYS  260+ MG  ★★★ Best Dutch Quality ★★★ World Wide Stealth Shipping ★★★", "StealthMasters", "USD 295.74", "Drugs", "Worldwide"
"2016-12-11 15:46:13.865632968 -0500 EST", "34794", "Puremature.com Premium Account (Instant Delivery + Lifetime Warranty)", "DrunkDragon", "USD 0.99", "Erotica"
"2016-12-11 16:40:33.480284001 -0500 EST", "41136", "Fentanyl Nasal Spray Bottle 10mg - Beginner Dose", "th3com3dian", "USD 59.00", "Drugs", "Canada"
"2016-12-11 17:57:27.456399066 -0500 EST", "6267", "Ginseng Bank Drop Guide - BofA&gt;Schwab&gt;Fidelity&gt;WellsFargo&gt;Ally&gt;SunTrust and 4 others!", "Ginseng", "USD 100.00", "Guides & Tutorials"
"2016-12-11 18:43:02.546293181 -0500 EST", "764", "60 Bars Xanax 2 MG", "Meds2Buy", "USD 105.00", "Drugs", "Philippines"
"2016-12-11 15:31:07.019421694 -0500 EST", "7662", "Antidetect FF Browser – The MONEY MAKER !  Worth over 400$!!! Get It Now!!! + Lifetime VPN + PayPal,", "SoftKingUS", "USD 3.99", "Guides & Tutorials"
"2016-12-11 15:47:34.210945809 -0500 EST", "45724", "★★ A Gaurdian&#039;s Guide to the Galaxy - General Carding/Paypal Guides ★★", "samaritan", "USD 1.00", "Guides & Tutorials"
"2016-12-11 16:36:36.368668425 -0500 EST", "48461", "[ 100x ] [ OxyContin 20mg ] [ Mundipharma ] [ EU version ] [ OC ]", "LabSOURCE", "USD 550.00", "Drugs", "Germany"
"2016-12-11 17:36:29.570991083 -0500 EST", "51419", "★3x80ug★Minjae Lee Blotter★", "Doug-Heffernan", "USD 8.98", "Drugs", "Worldwide"
"2016-12-11 19:51:51.626110771 -0500 EST", "20096", "KAMAGRA 100 mg x 100 // Ajanta Pharma // Domestic UK Shipping", "cadylass", "USD 165.00", "Drugs", "United Kingdom"
"2016-12-11 15:59:06.451228177 -0500 EST", "54306", "Verified USA Paypal Account with Credit Card + Bank Account Attached", "jackieatt", "USD 25.00", "Fraud Related"
"2016-12-11 17:27:24.834097123 -0500 EST", "29952", "✪ 1G PURE&amp;UNCUT COCAINE +90% ✪", "ChivasRegal", "USD 63.00", "Drugs", "Netherlands"
"2016-12-11 17:54:35.351832729 -0500 EST", "33030", "7g of High Quality #3 Heroin", "sargon", "USD 487.92", "Drugs", "Worldwide"
"2016-12-11 18:58:00.291106846 -0500 EST", "54903", "10ML CANNABIS E-LIQUID HIGH THC+CBD Sativa/Indica MIX AAA+++", "TheHappyCrew", "USD 31.69", "Drugs", "Belgium"
"2016-12-11 16:20:45.029243279 -0500 EST", "6555", "Western Union Carding Tutorial", "Happy_Eyes", "USD 1.00", "Guides & Tutorials"
"2016-12-11 17:33:36.304148014 -0500 EST", "2300", "Monetizing a RAT", "etimbuk", "USD 8.00", "Guides & Tutorials"
"2016-12-11 17:24:20.710713936 -0500 EST", "34074", "Western Union Carding 100% Success", "OnePiece", "USD 10.00", "Guides & Tutorials"
"2016-12-11 18:43:25.612525206 -0500 EST", "45196", "Premium BRAZZERS Porn Account (Lifetime)", "appleinc", "USD 0.99", "Digital Goods"
"2016-12-11 20:37:51.044490015 -0500 EST", "56154", "25 x Coca Cola 250mg Ecstasy Pills--Usa to Usa--", "listonishere-usa-franchisee", "USD 300.00", "Drugs", "United States"
"2016-12-11 16:20:44.262103273 -0500 EST", "5195", "100% successful Bank transfers", "darkmarket", "USD 1.00", "Guides & Tutorials"
"2016-12-11 16:28:35.693896725 -0500 EST", "20656", "♕♕♕ ★★★ FULL CARDING TUTORIAL (NEW 2016) ★★★ ♕♕♕", "TheShop", "USD 2.49", "Guides & Tutorials"
"2016-12-11 18:06:53.593890432 -0500 EST", "46688", "5g Super Silver Haze AAA+ FREE SHIPPING IN NETHERLANDS", "DarkTravel", "USD 41.72", "Drugs", "Netherlands"
"2016-12-11 18:04:39.686230554 -0500 EST", "3829", "Xoom Cashout Method - 2015 - SPECIAL -", "OnePiece", "USD 25.00", "Guides & Tutorials"
"2016-12-11 19:23:00.425614866 -0500 EST", "27798", "Hacking With Kali Linux", "color", "USD 1.00", "Services"
"2016-12-11 19:36:54.846771329 -0500 EST", "41961", "Physics of the Impossible", "captainkirk", "USD 0.99", "Digital Goods"
"2016-12-11 19:50:31.693685318 -0500 EST", "13881", "30 Pills Ativan 2 MG", "Meds2Buy", "USD 45.00", "Drugs", "United States"
"2016-12-11 15:38:37.341099768 -0500 EST", "53338", "CRITICAL KUSH (28g) FREE 1st CLASS DELIVERY", "JesusMalverde", "USD 281.68", "Drugs", "United Kingdom"
"2016-12-11 16:58:29.774549254 -0500 EST", "47770", "How To Make Mozilla Firefox 30 times faster", "TheDigital", "USD 1.00", "Guides & Tutorials"
"2016-12-11 17:55:50.477014984 -0500 EST", "21616", "ALLy (USA) Bank Statement &quot;Editable PSD Template&quot;", "Nesquik7", "USD 19.00", "Fraud Related"
"2016-12-11 18:05:21.112708232 -0500 EST", "24450", "Readable deep web .onion domains", "bahbahbush", "USD 10.00", "Digital Goods"
"2016-12-11 18:34:28.187153605 -0500 EST", "43412", "20x Temazepam Aurobindo 20mg – Jelly Eggs – ★ 35 EUR ★", "WowDeal", "USD 36.97", "Drugs", "Germany"
"2016-12-11 16:36:39.622131356 -0500 EST", "53047", "Suboxone 8mg/2mg Orange Pills", "Godsmack420", "USD 12.99", "Drugs", "United States"
"2016-12-11 18:55:20.122795792 -0500 EST", "44159", "NA Hotel Booking", "livinglarge", "USD 1,954.00", "Services"
"2016-12-11 20:46:00.028306816 -0500 EST", "27105", "1g 92% Pure Fishscale COLUMBIAN Cocaine", "whitedoc", "USD 105.00", "Drugs", "United States"
"2016-12-11 17:07:43.247956896 -0500 EST", "30680", "XTC ORANGE MINIONS 220MG MDMA 10 STUKS FREE SHIPPING", "zoneparty", "USD 25.00", "Drugs", "Netherlands"
"2016-12-11 17:17:37.8837085 -0500 EST", "37360", "1 x Teddy Bear 220mg Ecstasy Pills--Usa to Usa--", "listonishere-usa-franchisee", "USD 15.00", "Drugs", "United States"
"2016-12-11 20:44:03.505790267 -0500 EST", "6634", "14g Disneyland OG Medical Grade Indica  27.4% THC - .1% CBD", "green_usa", "USD 145.00", "Drugs", "United States"
"2016-12-11 16:52:43.797727201 -0500 EST", "8471", "The Basics of Digital Forensics The Primer for Getting Started in Digital Forensics 2nd edition 2015", "pckabml", "USD 2.99", "Guides & Tutorials"
"2016-12-11 20:06:36.775414704 -0500 EST", "48825", "224g/half LB Romulan Grade A+ Indoor Weed *FREE SHIPPING*", "vessel", "USD 1,150.00", "Drugs", "United States"
"2016-12-11 19:57:41.849497295 -0500 EST", "5063", "Rivotril 2 MG (250 Pills)", "IdealPills", "USD 340.00", "Drugs", "Philippines"
"2016-12-11 17:08:35.898001472 -0500 EST", "45296", "10 Mickey Mouse&#039;s || Dutch Quality 2C-B pills || 12 mg 2C-B", "DutchDrugz", "USD 26.41", "Drugs", "Worldwide"
"2016-12-11 19:33:35.341865588 -0500 EST", "51842", "ViPissy.com - [LIFETIME PORN PREMIUM ACCOUNT]", "VideoK", "USD 4.99", "Digital Goods"
"2016-12-11 18:38:50.187103165 -0500 EST", "13866", "WORLDWIDE MIDDLEMAN VERIFIED PAYPAL ACCOUNTS! PERFECT 4 TRANSFERS! CASHOUT $$$$! BANK &amp; CC ATTACHED!", "GodsLeftNut", "USD 21.00", "Fraud Related"
"2016-12-11 18:24:28.532352365 -0500 EST", "32523", "NEED FOR SPEED RIVALS - PS4 ACCOUNT", "PSN-GAMES-PS4", "USD 5.90", "Digital Goods"
"2016-12-11 18:40:51.550940494 -0500 EST", "41900", "Black Medicine - The Dark Art Of Death", "captainkirk", "USD 0.99", "Digital Goods"
"2016-12-11 20:13:31.909460733 -0500 EST", "18798", "50gr. 4-CPRC", "ALaurizen", "USD 340.00", "Drugs", "China"
"2016-12-11 16:44:07.160787211 -0500 EST", "21722", "1x Suboxone 8mg / 2mg Sublingual Strip - NEW VENDOR DISCOUNT!", "LibertyRecreations", "USD 15.95", "Drugs", "United States"
"2016-12-11 18:18:01.648669328 -0500 EST", "49120", "Holy Grail Kush Shatter 7 Grams", "empireteam", "USD 185.00", "Drugs", "Worldwide"
"2016-12-11 18:12:59.300597818 -0500 EST", "42194", "1 OZ  Blue Trainwreck (Organic Grown)", "cosmicbites", "USD 210.00", "Drugs", "United States"
"2016-12-11 18:39:43.66209293 -0500 EST", "55683", "DON&#039;T BUY FAKE CRAP! 10x US PHARMA SOURCED 10mg IR D-AMPHETAMINE AKA DEXTROSTAT, DEXEDRINE (mfc. KVK", "mahatma_grande", "USD 100.00", "Drugs", "United States"
"2016-12-11 15:34:54.576944088 -0500 EST", "52736", "Sony Vaio 1337 laptop sales for 1299.99 on cnet", "highsky", "USD 250.00", "Electronics", "Worldwide"
"2016-12-11 17:29:40.216161747 -0500 EST", "6328", "Kamagra - pack of 50 jellies", "MrAsiaReal", "USD 75.00", "Drugs", "Thailand"
"2016-12-11 18:19:55.994573713 -0500 EST", "12357", "Take Control of 1Password 2016", "pckabml", "USD 2.99", "Guides & Tutorials"
"2016-12-11 17:47:49.878737489 -0500 EST", "12841", "CLASSIC SKUNK (ZAMNESIA SEEDS) FEMINIZED x 10 seeds", "klosterbier", "USD 43.31", "Drugs", "Europe (EU)"
"2016-12-11 17:56:21.705425269 -0500 EST", "53113", "Simple CISSP 2016", "pckabml", "USD 2.99", "Guides & Tutorials"
"2016-12-11 17:18:55.963737598 -0500 EST", "41612", "God Bud - 14g", "TheBudFather", "USD 149.00", "Drugs", "United States"
"2016-12-11 15:53:24.481792464 -0500 EST", "31155", "7g EZ TESTED 99% PURE Real Indian Mephedrone Crystals", "classb", "USD 110.03", "Drugs", "Worldwide"
"2016-12-11 18:30:41.173821709 -0500 EST", "40522", "★15Gr MDMA 84% Pure★Silver", "Doug-Heffernan", "USD 137.31", "Drugs", "Europe (EU)"
"2016-12-11 20:43:29.407120005 -0500 EST", "6621", "14g Bubba Kush Medical Grade Indica", "green_usa", "USD 145.00", "Drugs", "United States"
"2016-12-11 15:57:36.013109088 -0500 EST", "41059", "250  ★★ LSD BLOTTERS 100 UG AAA+ HQ ★★ BELGIUM/HOLLAND SHIPPING ★★ NEW", "dutchcandyshop", "USD 475.31", "Drugs", "Belgium"
"2016-12-11 18:22:18.269832862 -0500 EST", "7124", "Rivotril 2mg ( clonazepam ) 45 pills - in blisters", "Flyfelix", "USD 44.36", "Drugs", "Austria"
"2016-12-11 17:55:49.414351616 -0500 EST", "21768", "EDF (FRANCE) Utility Bills &quot;Editable PSD Template&quot;", "Nesquik7", "USD 19.00", "Fraud Related"
"2016-12-11 15:36:27.452308799 -0500 EST", "50845", "50 G AMNESIA HAZE BUDS HIGH QUALITY", "chapost", "USD 422.50", "Drugs", "Worldwide"
"2016-12-11 18:12:04.448688002 -0500 EST", "4062", "Pick-a-Book List: PENETRATION TESTING (Pentesting) &amp; METASPLOIT", "pckabml", "USD 2.99", "Digital Goods"
"2016-12-11 20:02:23.405984249 -0500 EST", "48243", "3g // Eleven // A+ Maroc Hashish", "SevenEleven", "USD 33.98", "Drugs", "Switzerland"
"2016-12-11 20:12:30.452471513 -0500 EST", "4759", "Xanax 1 MG (500 Pills)", "IdealPills", "USD 510.00", "Drugs", "Philippines"
"2016-12-11 16:07:43.05243383 -0500 EST", "38473", "Symbiosis - 50 x Viagra, 100mg, UK First Class", "Saint_Symbiosis", "USD 50.00", "Drugs", "Worldwide"
"2016-12-11 17:33:08.321119167 -0500 EST", "15106", "✔ ⟁ TuneUp Utilities v12 + Keygen ⟁ (͠≖ ͜ʖ͠≖)", "ElCartel", "USD 0.99", "Digital Goods"
"2016-12-11 18:16:16.926902324 -0500 EST", "36905", "Adderall / Amphetamine-Dextroamphetamine 30mg (MP 447) x 100", "brucelean", "USD 1,600.00", "Drugs", "United States"
"2016-12-11 18:19:43.549954619 -0500 EST", "24618", "High Limit Mastercard Reloadable with Bitcoins Anonym", "TheDigital", "USD 1.00", "Digital Goods"
"2016-12-11 15:45:05.208482112 -0500 EST", "37575", "Account Generator: Netflix, Spotify, HBO Now, And Much More! (Instant Delivery + Lifetime Warranty)", "DrunkDragon", "USD 4.99", "Digital Goods"
"2016-12-11 15:56:03.718023158 -0500 EST", "5727", "30g High-quality Uncut MDMA Crystals", "rocketship", "USD 960.00", "Drugs", "United States"
"2016-12-11 15:59:12.430440752 -0500 EST", "54308", "MY MERCHANT &amp; SHIPPING SKILLS + YOUR HACKING SKILLS", "jackieatt", "USD 0.99", "Fraud Related"
"2016-12-11 19:30:56.428705654 -0500 EST", "40169", "CHEESE 25 Gram Free Tracking !", "CannaCrew", "USD 269.34", "Drugs", "Netherlands"
"2016-12-11 20:13:59.902090783 -0500 EST", "18377", "20gr. FUB-AMB", "ALaurizen", "USD 230.00", "Drugs", "China"
"2016-12-11 16:04:45.178092145 -0500 EST", "20802", "Get (a Little More) Rich Quick How To Use Apps to Earn Money and Rewards While Dining, Shopping and ", "color", "USD 1.00", "Counterfeits"
"2016-12-11 17:06:02.580740297 -0500 EST", "19190", "★3Gr MDMA 84% Pure ★ Cola", "Doug-Heffernan", "USD 32.74", "Drugs", "Europe (EU)"
"2016-12-11 16:35:01.109943238 -0500 EST", "14942", "20x Platinum Kush Cartridges!!!", "GoodCatKilla", "USD 340.00", "Drugs", "Worldwide"
"2016-12-11 16:28:06.203588151 -0500 EST", "5423", "Adderall IR 5 x 30mg", "rocketship", "USD 130.00", "Drugs", "United States"
"2016-12-11 17:46:21.482301149 -0500 EST", "10173", "Nmap 6 Network Exploration and Security Auditing Cookbook 2012", "pckabml", "USD 2.99", "Guides & Tutorials"
"2016-12-11 16:32:15.680322549 -0500 EST", "10234", "AMAZON REFUND GUIDE NEVER GET CAUGHT IN DEPTH", "Zloy3", "USD 7.99", "Guides & Tutorials"
"2016-12-11 16:33:33.990821756 -0500 EST", "51886", "NLX 2.5 gram", "CannaCrew", "USD 26.41", "Drugs", "Netherlands"
"2016-12-11 19:49:19.579328004 -0500 EST", "31283", "5x  260mg MDMA Nespresso Xtc Pills/Tabs", "dutchdopemasters", "USD 26.41", "Drugs", "Netherlands"
"2016-12-11 17:27:31.778198898 -0500 EST", "33630", "★ ★ 50 Gr Speed/Amphetamine 76% AAA+ Quality  ★ ★", "SimplyWild", "USD 121.47", "Drugs", "Germany"
"2016-12-11 19:45:07.27980877 -0500 EST", "41992", "The Cheaters Handbook : The Naughty Students Bible", "captainkirk", "USD 0.99", "Digital Goods"
"2016-12-11 20:02:06.505438333 -0500 EST", "14551", "PGP Tutorial For Newbs (Gpg4Win)", "uberseller", "USD 0.99", "Digital Goods"
"2016-12-11 18:08:32.011895838 -0500 EST", "47538", "Make Money with Google AdSense", "TheDigital", "USD 1.00", "Guides & Tutorials", "Worldwide"
"2016-12-11 20:44:21.277049397 -0500 EST", "32660", "SPECIAL OFFER ! 100G MOJITO HASH 340 € ! 4 Available !", "DampkingDrugz", "USD 358.21", "Drugs", "France"
"2016-12-11 15:35:14.315973632 -0500 EST", "9723", "BRAZZERS UNLIMITED ACCOUNT", "KingCarder", "USD 0.99", "Digital Goods"
"2016-12-11 15:38:26.049030843 -0500 EST", "49112", "2gr. SkunkCheese ---&gt; Skunk ★★TOP NOTCH★★", "perfectedgrowth", "USD 25.78", "Drugs", "Germany"
"2016-12-11 17:41:46.250408029 -0500 EST", "53349", "Scoreland.com #1 Big BOOBS Porn Sites + Bonus", "pornseller", "USD 5.00", "Fraud Related"
"2016-12-11 19:33:05.096491393 -0500 EST", "8961", "Arduino for Beginners Essential Skills Every Maker Needs 2014", "pckabml", "USD 2.99", "Digital Goods"
"2016-12-11 15:34:24.625844836 -0500 EST", "3134", "5 gram *Power Plant* HQ Dutch indoor grown", "Satronica", "USD 52.81", "Drugs", "Germany"
"2016-12-11 16:42:00.686955396 -0500 EST", "19903", "♕♕♕ ★★★ HOW TO MAKE COCAINE ★★★ ♕♕♕", "TheShop", "USD 1.99", "Guides & Tutorials"
"2016-12-11 18:19:34.814176408 -0500 EST", "1172", "BIG ASS List of WORKING Onion Sites ***Updated", "TheDigital", "USD 1.00", "Digital Goods"
"2016-12-11 21:02:05.645500858 -0500 EST", "12979", "Red Lebanese 28g - Premium Hashish", "Deepstatus", "USD 215.00", "Drugs", "Netherlands"
"2016-12-11 15:45:10.782586649 -0500 EST", "26250", "PLAYSTATION PLUS 8-12 MONTHS - PSN ACCOUNT", "PSN-GAMES-PS4", "USD 6.99", "Digital Goods"
